TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
VAR2-BASE-0039,724500ABCDEFGH12481192,COMMODSWP002,NEWT,2027-03-05,2027-03-05T09:00:00Z,Swap,CO,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3782800.0,CHF,2032-03-03,Y,Y,2027-03-05T09:30:00Z
VAR2-BASE-0040,724500ABCDEFGH12481194,IRSOISUSD001,NEWT,2027-03-08,2027-03-08T09:00:00Z,Swap,IR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3910000.0,SEK,2032-03-06,Y,Y,2027-03-08T09:30:00Z
VAR2-BASE-0041,724500ABCDEFGH12481196,CREDITCDS001,NEWT,2027-03-10,2027-03-10T09:00:00Z,Swap,CR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4038550.0,NOK,2032-03-08,Y,Y,2027-03-10T09:30:00Z
VAR2-BASE-0042,724500ABCDEFGH12481198,EQUITYSWP001,NEWT,2027-03-11,2027-03-11T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3445000.0,USD,2032-03-09,Y,Y,2027-03-11T09:30:00Z
VAR2-BASE-0043,724500ABCDEFGH12481200,FXFWDUSDEUR1,NEWT,2027-03-12,2027-03-12T09:00:00Z,Swap,CU,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3571525.0,EUR,2032-03-10,Y,Y,2027-03-12T09:30:00Z
VAR2-BASE-0044,724500ABCDEFGH12481202,COMMODSWP001,NEWT,2027-03-15,2027-03-15T09:00:00Z,Swap,CO,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3699400.0,GBP,2032-03-13,Y,Y,2027-03-15T09:30:00Z
VAR2-BASE-0045,724500ABCDEFGH12481204,IRSFIXFLT001,NEWT,2027-03-17,2027-03-17T09:00:00Z,Swap,IR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3828625.0,JPY,2032-03-15,Y,Y,2027-03-17T09:30:00Z
VAR2-BASE-0046,724500ABCDEFGH12481206,CREDITCDS001,NEWT,2027-03-18,2027-03-18T09:00:00Z,Swap,CR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3959200.0,CHF,2032-03-16,Y,Y,2027-03-18T09:30:00Z
VAR2-BASE-0047,724500ABCDEFGH12481208,EQUITYSWP001,NEWT,2027-03-19,2027-03-19T09:00:00Z,Swap,EQ,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4091125.0,SEK,2032-03-17,Y,Y,2027-03-19T09:30:00Z
VAR2-BASE-0048,724500ABCDEFGH12481210,FXFWDGBPUSD1,NEWT,2027-03-22,2027-03-22T09:00:00Z,Swap,CU,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4224400.0,NOK,2032-03-20,Y,Y,2027-03-22T09:30:00Z
VAR2-BASE-0049,724500ABCDEFGH12481212,COMMODSWP001,NEWT,2027-03-23,2027-03-23T09:00:00Z,Swap,CO,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3602500.0,USD,2032-03-21,Y,Y,2027-03-23T09:30:00Z
VAR2-BASE-0050,724500ABCDEFGH12481214,IRSFIXFLT002,NEWT,2027-03-24,2027-03-24T09:00:00Z,Swap,IR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3733750.0,EUR,2032-03-22,Y,Y,2027-03-24T09:30:00Z
VAR2-BASE-0051,724500ABCDEFGH12481216,CREDITCDS001,NEWT,2027-03-25,2027-03-25T09:00:00Z,Swap,CR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3866350.0,GBP,2032-03-23,Y,Y,2027-03-25T09:30:00Z
VAR2-BASE-0052,724500ABCDEFGH12481218,EQUITYSWP001,NEWT,2027-03-29,2027-03-29T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4000300.0,JPY,2032-03-27,Y,Y,2027-03-29T09:30:00Z
VAR2-BASE-0053,724500ABCDEFGH12481220,FXFWDGBPUSD1,NEWT,2027-03-30,2027-03-30T09:00:00Z,Swap,CU,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4135600.0,CHF,2032-03-28,Y,Y,2027-03-30T09:30:00Z
VAR2-BASE-0054,724500ABCDEFGH12481222,COMMODSWP001,NEWT,2027-03-31,2027-03-31T09:00:00Z,Swap,CO,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4272250.0,SEK,2032-03-29,Y,Y,2027-03-31T09:30:00Z
VAR2-BASE-0055,724500ABCDEFGH12481224,IRSFIXFLT002,NEWT,2027-04-02,2027-04-02T09:00:00Z,Swap,IR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4410250.0,NOK,2032-03-31,Y,Y,2027-04-02T09:30:00Z
VAR2-BASE-0056,724500ABCDEFGH12481226,CREDITCDS001,NEWT,2027-04-05,2027-04-05T09:00:00Z,Swap,CR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,3760000.0,USD,2032-04-03,Y,Y,2027-04-05T09:30:00Z
VAR2-BASE-0057,724500ABCDEFGH12481228,EQUITYOPT001,NEWT,2027-04-06,2027-04-06T09:00:00Z,Swap,EQ,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3895975.0,EUR,2032-04-04,Y,Y,2027-04-06T09:30:00Z
VAR2-BASE-0058,724500ABCDEFGH12481230,FXFWDGBPUSD1,NEWT,2027-04-07,2027-04-07T09:00:00Z,Swap,CU,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4033300.0,GBP,2032-04-05,Y,Y,2027-04-07T09:30:00Z
VAR2-BASE-0059,724500ABCDEFGH12481232,COMMODSWP001,NEWT,2027-04-09,2027-04-09T09:00:00Z,Swap,CO,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4171975.0,JPY,2032-04-07,Y,Y,2027-04-09T09:30:00Z
VAR2-BASE-0060,724500ABCDEFGH12481234,IRSOISUSD001,NEWT,2027-04-12,2027-04-12T09:00:00Z,Swap,IR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4312000.0,CHF,2032-04-10,Y,Y,2027-04-12T09:30:00Z
VAR2-BASE-0061,724500ABCDEFGH12481236,CREDITCDS001,NEWT,2027-04-13,2027-04-13T09:00:00Z,Swap,CR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4453375.0,SEK,2032-04-11,Y,Y,2027-04-13T09:30:00Z
VAR2-BASE-0062,724500ABCDEFGH12481238,EQUITYSWP001,NEWT,2027-04-14,2027-04-14T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4596100.0,NOK,2032-04-12,Y,Y,2027-04-14T09:30:00Z
VAR2-BASE-0063,724500ABCDEFGH12481240,FXFWDGBPUSD1,NEWT,2027-04-15,2027-04-15T09:00:00Z,Swap,CU,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,3917500.0,USD,2032-04-13,Y,Y,2027-04-15T09:30:00Z
VAR2-BASE-0064,724500ABCDEFGH12481242,COMMODSWP002,NEWT,2027-04-19,2027-04-19T09:00:00Z,Swap,CO,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4058200.0,EUR,2032-04-17,Y,Y,2027-04-19T09:30:00Z
VAR2-BASE-0065,724500ABCDEFGH12481244,IRSOISUSD001,NEWT,2027-04-20,2027-04-20T09:00:00Z,Swap,IR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4200250.0,GBP,2032-04-18,Y,Y,2027-04-20T09:30:00Z
VAR2-BASE-0066,724500ABCDEFGH12481246,CREDITCDS002,NEWT,2027-04-21,2027-04-21T09:00:00Z,Swap,CR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4343650.0,JPY,2032-04-19,Y,Y,2027-04-21T09:30:00Z
VAR2-BASE-0067,724500ABCDEFGH12481248,EQUITYOPT001,NEWT,2027-04-22,2027-04-22T09:00:00Z,Swap,EQ,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4488400.0,CHF,2032-04-20,Y,Y,2027-04-22T09:30:00Z
VAR2-BASE-0068,724500ABCDEFGH12481250,FXFWDUSDEUR1,NEWT,2027-04-23,2027-04-23T09:00:00Z,Swap,CU,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4634500.0,SEK,2032-04-21,Y,Y,2027-04-23T09:30:00Z
VAR2-BASE-0069,724500ABCDEFGH12481252,COMMODSWP002,NEWT,2027-04-26,2027-04-26T09:00:00Z,Swap,CO,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4781950.0,NOK,2032-04-24,Y,Y,2027-04-26T09:30:00Z
VAR2-BASE-0070,724500ABCDEFGH12481254,IRSFIXFLT002,NEWT,2027-04-27,2027-04-27T09:00:00Z,Swap,IR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4075000.0,USD,2032-04-25,Y,Y,2027-04-27T09:30:00Z
VAR2-BASE-0071,724500ABCDEFGH12481256,CREDITCDS001,NEWT,2027-04-29,2027-04-29T09:00:00Z,Swap,CR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4220425.0,EUR,2032-04-27,Y,Y,2027-04-29T09:30:00Z
VAR2-BASE-0072,724500ABCDEFGH12481258,EQUITYOPT001,NEWT,2027-04-30,2027-04-30T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4367200.0,GBP,2032-04-28,Y,Y,2027-04-30T09:30:00Z
VAR2-BASE-0073,724500ABCDEFGH12481260,FXFWDGBPUSD1,NEWT,2027-05-03,2027-05-03T09:00:00Z,Swap,CU,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4515325.0,JPY,2032-05-01,Y,Y,2027-05-03T09:30:00Z
VAR2-BASE-0074,724500ABCDEFGH12481262,COMMODSWP002,NEWT,2027-05-05,2027-05-05T09:00:00Z,Swap,CO,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4664800.0,CHF,2032-05-03,Y,Y,2027-05-05T09:30:00Z
VAR2-BASE-0075,724500ABCDEFGH12481264,IRSFIXFLT001,NEWT,2027-05-07,2027-05-07T09:00:00Z,Swap,IR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4815625.0,SEK,2032-05-05,Y,Y,2027-05-07T09:30:00Z
VAR2-BASE-0076,724500ABCDEFGH12481266,CREDITCDS002,NEWT,2027-05-10,2027-05-10T09:00:00Z,Swap,CR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4967800.0,NOK,2032-05-08,Y,Y,2027-05-10T09:30:00Z
VAR2-BASE-0077,724500ABCDEFGH12481268,EQUITYSWP001,NEWT,2027-05-11,2027-05-11T09:00:00Z,Swap,EQ,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4232500.0,USD,2032-05-09,Y,Y,2027-05-11T09:30:00Z
VAR2-BASE-0078,724500ABCDEFGH12481270,FXFWDGBPUSD1,NEWT,2027-05-13,2027-05-13T09:00:00Z,Swap,CU,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4382650.0,EUR,2032-05-11,Y,Y,2027-05-13T09:30:00Z
VAR2-BASE-0079,724500ABCDEFGH12481272,COMMODSWP002,NEWT,2027-05-17,2027-05-17T09:00:00Z,Swap,CO,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4534150.0,GBP,2032-05-15,Y,Y,2027-05-17T09:30:00Z
VAR2-BASE-0080,724500ABCDEFGH12481274,IRSFIXFLT001,NEWT,2027-05-18,2027-05-18T09:00:00Z,Swap,IR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4687000.0,JPY,2032-05-16,Y,Y,2027-05-18T09:30:00Z
VAR2-BASE-0081,724500ABCDEFGH12481276,CREDITCDS001,NEWT,2027-05-20,2027-05-20T09:00:00Z,Swap,CR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4841200.0,CHF,2032-05-18,Y,Y,2027-05-20T09:30:00Z
VAR2-BASE-0082,724500ABCDEFGH12481278,EQUITYSWP001,NEWT,2027-05-21,2027-05-21T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4996750.0,SEK,2032-05-19,Y,Y,2027-05-21T09:30:00Z
VAR2-BASE-0083,724500ABCDEFGH12481280,FXFWDUSDEUR1,NEWT,2027-05-24,2027-05-24T09:00:00Z,Swap,CU,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,5153650.0,NOK,2032-05-22,Y,Y,2027-05-24T09:30:00Z
VAR2-BASE-0084,724500ABCDEFGH12481282,COMMODSWP001,NEWT,2027-05-26,2027-05-26T09:00:00Z,Swap,CO,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4390000.0,USD,2032-05-24,Y,Y,2027-05-26T09:30:00Z
VAR2-BASE-0085,724500ABCDEFGH12481284,IRSFIXFLT001,NEWT,2027-05-27,2027-05-27T09:00:00Z,Swap,IR,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4544875.0,EUR,2032-05-25,Y,Y,2027-05-27T09:30:00Z
VAR2-BASE-0086,724500ABCDEFGH12481286,CREDITCDS002,NEWT,2027-05-28,2027-05-28T09:00:00Z,Swap,CR,724500ABCDEFGH123474,894500ZZTOPCOUNTER01,4701100.0,GBP,2032-05-26,Y,Y,2027-05-28T09:30:00Z
VAR2-BASE-0087,724500ABCDEFGH12481288,EQUITYOPT001,NEWT,2027-05-31,2027-05-31T09:00:00Z,Swap,EQ,894500ZZTOPCOUNTER01,724500ABCDEFGH123474,4858675.0,JPY,2032-05-29,Y,Y,2027-05-31T09:30:00Z
