TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
VAR1-BASE-0033,5493001KJTIIGC8Y1R1481090,FXFWDGBPUSD1,NEWT,2026-12-25,2026-12-25T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1719250.0,JPY,2031-12-24,Y,Y,2026-12-25T09:30:00Z
VAR1-BASE-0034,5493001KJTIIGC8Y1R1481091,COMMODSWP002,NEWT,2026-12-28,2026-12-28T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1781800.0,CHF,2031-12-27,Y,Y,2026-12-28T09:30:00Z
VAR1-BASE-0035,5493001KJTIIGC8Y1R1481092,IRSFIXFLT001,NEWT,2026-12-29,2026-12-29T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1525000.0,AUD,2031-12-28,Y,Y,2026-12-29T09:30:00Z
VAR1-BASE-0036,5493001KJTIIGC8Y1R1481093,CREDITCDS002,NEWT,2026-12-31,2026-12-31T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1586200.0,USD,2031-12-30,Y,Y,2026-12-31T09:30:00Z
VAR1-BASE-0037,5493001KJTIIGC8Y1R1481094,EQUITYOPT001,NEWT,2027-01-01,2027-01-01T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1648300.0,EUR,2031-12-31,Y,Y,2027-01-01T09:30:00Z
VAR1-BASE-0038,5493001KJTIIGC8Y1R1481095,FXFWDGBPUSD1,NEWT,2027-01-04,2027-01-04T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1711300.0,GBP,2032-01-03,Y,Y,2027-01-04T09:30:00Z
VAR1-BASE-0039,5493001KJTIIGC8Y1R1481096,COMMODSWP002,NEWT,2027-01-06,2027-01-06T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1775200.0,JPY,2032-01-05,Y,Y,2027-01-06T09:30:00Z
VAR1-BASE-0040,5493001KJTIIGC8Y1R1481097,IRSFIXFLT002,NEWT,2027-01-07,2027-01-07T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1840000.0,CHF,2032-01-06,Y,Y,2027-01-07T09:30:00Z
VAR1-BASE-0041,5493001KJTIIGC8Y1R1481098,CREDITCDS002,NEWT,2027-01-08,2027-01-08T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1905700.0,AUD,2032-01-07,Y,Y,2027-01-08T09:30:00Z
VAR1-BASE-0042,5493001KJTIIGC8Y1R1481099,EQUITYOPT001,NEWT,2027-01-11,2027-01-11T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1630000.0,USD,2032-01-10,Y,Y,2027-01-11T09:30:00Z
VAR1-BASE-0043,5493001KJTIIGC8Y1R1481100,FXFWDUSDEUR1,NEWT,2027-01-12,2027-01-12T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1694350.0,EUR,2032-01-11,Y,Y,2027-01-12T09:30:00Z
VAR1-BASE-0044,5493001KJTIIGC8Y1R1481101,COMMODSWP002,NEWT,2027-01-14,2027-01-14T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1759600.0,GBP,2032-01-13,Y,Y,2027-01-14T09:30:00Z
VAR1-BASE-0045,5493001KJTIIGC8Y1R1481102,IRSFIXFLT001,NEWT,2027-01-15,2027-01-15T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1825750.0,JPY,2032-01-14,Y,Y,2027-01-15T09:30:00Z
VAR1-BASE-0046,5493001KJTIIGC8Y1R1481103,CREDITCDS001,NEWT,2027-01-18,2027-01-18T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1892800.0,CHF,2032-01-17,Y,Y,2027-01-18T09:30:00Z
VAR1-BASE-0047,5493001KJTIIGC8Y1R1481104,EQUITYOPT001,NEWT,2027-01-19,2027-01-19T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1960750.0,AUD,2032-01-18,Y,Y,2027-01-19T09:30:00Z
VAR1-BASE-0048,5493001KJTIIGC8Y1R1481105,FXFWDGBPUSD1,NEWT,2027-01-21,2027-01-21T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2029600.0,USD,2032-01-20,Y,Y,2027-01-21T09:30:00Z
VAR1-BASE-0049,5493001KJTIIGC8Y1R1481106,COMMODSWP002,NEWT,2027-01-25,2027-01-25T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1735000.0,EUR,2032-01-24,Y,Y,2027-01-25T09:30:00Z
VAR1-BASE-0050,5493001KJTIIGC8Y1R1481107,IRSOISUSD001,NEWT,2027-01-27,2027-01-27T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1802500.0,GBP,2032-01-26,Y,Y,2027-01-27T09:30:00Z
VAR1-BASE-0051,5493001KJTIIGC8Y1R1481108,CREDITCDS002,NEWT,2027-01-28,2027-01-28T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1870900.0,JPY,2032-01-27,Y,Y,2027-01-28T09:30:00Z
VAR1-BASE-0052,5493001KJTIIGC8Y1R1481109,EQUITYSWP001,NEWT,2027-01-29,2027-01-29T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1940200.0,CHF,2032-01-28,Y,Y,2027-01-29T09:30:00Z
VAR1-BASE-0053,5493001KJTIIGC8Y1R1481110,FXFWDUSDEUR1,NEWT,2027-02-01,2027-02-01T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2010400.0,AUD,2032-01-31,Y,Y,2027-02-01T09:30:00Z
VAR1-BASE-0054,5493001KJTIIGC8Y1R1481111,COMMODSWP002,NEWT,2027-02-03,2027-02-03T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2081500.0,USD,2032-02-02,Y,Y,2027-02-03T09:30:00Z
VAR1-BASE-0055,5493001KJTIIGC8Y1R1481112,IRSFIXFLT001,NEWT,2027-02-04,2027-02-04T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2153500.0,EUR,2032-02-03,Y,Y,2027-02-04T09:30:00Z
VAR1-BASE-0056,5493001KJTIIGC8Y1R1481113,CREDITCDS002,NEWT,2027-02-05,2027-02-05T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1840000.0,GBP,2032-02-04,Y,Y,2027-02-05T09:30:00Z
VAR1-BASE-0057,5493001KJTIIGC8Y1R1481114,EQUITYSWP001,NEWT,2027-02-08,2027-02-08T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1910650.0,JPY,2032-02-07,Y,Y,2027-02-08T09:30:00Z
VAR1-BASE-0058,5493001KJTIIGC8Y1R1481115,FXFWDGBPUSD1,NEWT,2027-02-09,2027-02-09T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1982200.0,CHF,2032-02-08,Y,Y,2027-02-09T09:30:00Z
VAR1-BASE-0059,5493001KJTIIGC8Y1R1481116,COMMODSWP001,NEWT,2027-02-11,2027-02-11T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2054650.0,AUD,2032-02-10,Y,Y,2027-02-11T09:30:00Z
VAR1-BASE-0060,5493001KJTIIGC8Y1R1481117,IRSFIXFLT001,NEWT,2027-02-15,2027-02-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2128000.0,USD,2032-02-14,Y,Y,2027-02-15T09:30:00Z
VAR1-BASE-0061,5493001KJTIIGC8Y1R1481118,CREDITCDS001,NEWT,2027-02-17,2027-02-17T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2202250.0,EUR,2032-02-16,Y,Y,2027-02-17T09:30:00Z
VAR1-BASE-0062,5493001KJTIIGC8Y1R1481119,EQUITYOPT001,NEWT,2027-02-18,2027-02-18T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2277400.0,GBP,2032-02-17,Y,Y,2027-02-18T09:30:00Z
VAR1-BASE-0063,5493001KJTIIGC8Y1R1481120,FXFWDUSDEUR1,NEWT,2027-02-22,2027-02-22T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1945000.0,JPY,2032-02-21,Y,Y,2027-02-22T09:30:00Z
VAR1-BASE-0064,5493001KJTIIGC8Y1R1481121,COMMODSWP002,NEWT,2027-02-23,2027-02-23T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2018800.0,CHF,2032-02-22,Y,Y,2027-02-23T09:30:00Z
VAR1-BASE-0065,5493001KJTIIGC8Y1R1481122,IRSFIXFLT002,NEWT,2027-02-24,2027-02-24T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2093500.0,AUD,2032-02-23,Y,Y,2027-02-24T09:30:00Z
VAR1-BASE-0066,5493001KJTIIGC8Y1R1481123,CREDITCDS002,NEWT,2027-02-25,2027-02-25T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2169100.0,USD,2032-02-24,Y,Y,2027-02-25T09:30:00Z
VAR1-BASE-0067,5493001KJTIIGC8Y1R1481124,EQUITYOPT001,NEWT,2027-03-01,2027-03-01T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2245600.0,EUR,2032-02-28,Y,Y,2027-03-01T09:30:00Z
VAR1-BASE-0068,5493001KJTIIGC8Y1R1481125,FXFWDGBPUSD1,NEWT,2027-03-03,2027-03-03T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2323000.0,GBP,2032-03-01,Y,Y,2027-03-03T09:30:00Z
VAR1-BASE-0069,5493001KJTIIGC8Y1R1481126,COMMODSWP001,NEWT,2027-03-05,2027-03-05T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2401300.0,JPY,2032-03-03,Y,Y,2027-03-05T09:30:00Z
VAR1-BASE-0070,5493001KJTIIGC8Y1R1481127,IRSFIXFLT002,NEWT,2027-03-08,2027-03-08T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2050000.0,CHF,2032-03-06,Y,Y,2027-03-08T09:30:00Z
VAR1-BASE-0071,5493001KJTIIGC8Y1R1481128,CREDITCDS002,NEWT,2027-03-10,2027-03-10T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2126950.0,AUD,2032-03-08,Y,Y,2027-03-10T09:30:00Z
VAR1-BASE-0072,5493001KJTIIGC8Y1R1481129,EQUITYSWP001,NEWT,2027-03-11,2027-03-11T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2204800.0,USD,2032-03-09,Y,Y,2027-03-11T09:30:00Z
VAR1-BASE-0073,5493001KJTIIGC8Y1R1481130,FXFWDGBPUSD1,NEWT,2027-03-15,2027-03-15T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2283550.0,EUR,2032-03-13,Y,Y,2027-03-15T09:30:00Z
VAR1-BASE-0074,5493001KJTIIGC8Y1R1481131,COMMODSWP002,NEWT,2027-03-16,2027-03-16T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2363200.0,GBP,2032-03-14,Y,Y,2027-03-16T09:30:00Z
VAR1-BASE-0075,5493001KJTIIGC8Y1R1481132,IRSFIXFLT002,NEWT,2027-03-17,2027-03-17T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2443750.0,JPY,2032-03-15,Y,Y,2027-03-17T09:30:00Z
VAR1-BASE-0076,5493001KJTIIGC8Y1R1481133,CREDITCDS001,NEWT,2027-03-18,2027-03-18T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2525200.0,CHF,2032-03-16,Y,Y,2027-03-18T09:30:00Z
VAR1-BASE-0077,5493001KJTIIGC8Y1R1481134,EQUITYOPT001,NEWT,2027-03-19,2027-03-19T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2155000.0,AUD,2032-03-17,Y,Y,2027-03-19T09:30:00Z
VAR1-BASE-0078,5493001KJTIIGC8Y1R1481135,FXFWDGBPUSD1,NEWT,2027-03-22,2027-03-22T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2235100.0,USD,2032-03-20,Y,Y,2027-03-22T09:30:00Z
VAR1-BASE-0079,5493001KJTIIGC8Y1R1481136,COMMODSWP002,NEWT,2027-03-24,2027-03-24T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2316100.0,EUR,2032-03-22,Y,Y,2027-03-24T09:30:00Z
VAR1-BASE-0080,5493001KJTIIGC8Y1R1481137,IRSOISUSD001,NEWT,2027-03-25,2027-03-25T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2398000.0,GBP,2032-03-23,Y,Y,2027-03-25T09:30:00Z
VAR1-BASE-0081,5493001KJTIIGC8Y1R1481138,CREDITCDS002,NEWT,2027-03-26,2027-03-26T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2480800.0,JPY,2032-03-24,Y,Y,2027-03-26T09:30:00Z
VAR1-BASE-0082,5493001KJTIIGC8Y1R1481139,EQUITYOPT001,NEWT,2027-03-29,2027-03-29T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2564500.0,CHF,2032-03-27,Y,Y,2027-03-29T09:30:00Z
VAR1-BASE-0083,5493001KJTIIGC8Y1R1481140,FXFWDGBPUSD1,NEWT,2027-03-30,2027-03-30T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2649100.0,AUD,2032-03-28,Y,Y,2027-03-30T09:30:00Z
VAR1-BASE-0084,5493001KJTIIGC8Y1R1481141,COMMODSWP001,NEWT,2027-04-01,2027-04-01T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2260000.0,USD,2032-03-30,Y,Y,2027-04-01T09:30:00Z
VAR1-BASE-0085,5493001KJTIIGC8Y1R1481142,IRSFIXFLT002,NEWT,2027-04-02,2027-04-02T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2343250.0,EUR,2032-03-31,Y,Y,2027-04-02T09:30:00Z
VAR1-BASE-0086,5493001KJTIIGC8Y1R1481143,CREDITCDS002,NEWT,2027-04-05,2027-04-05T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2427400.0,GBP,2032-04-03,Y,Y,2027-04-05T09:30:00Z
VAR1-BASE-0087,5493001KJTIIGC8Y1R1481144,EQUITYOPT001,NEWT,2027-04-07,2027-04-07T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,2512450.0,JPY,2032-04-05,Y,Y,2027-04-07T09:30:00Z
