TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
TRD-R047-WARN,5493001KJTIIGC8Y1R12481434,IRSFIXFLT001,NEWT,2026-05-11,2026-05-11T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-06-07,Y,Y,2026-05-11T09:30:00Z
TRD-R048-PASS,5493001KJTIIGC8Y1R12481435,IRSFIXFLT001,NEWT,2026-05-11,2026-04-01T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-12,Y,Y,2026-04-01T10:00:00Z
TRD-R048-WARN,5493001KJTIIGC8Y1R12481436,IRSFIXFLT001,NEWT,2026-05-12,2026-04-01T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-12,Y,Y,2026-04-02T16:30:00Z
TRD-R049-PASS-1-NEWT,5493001KJTIIGC8Y1R12703386,IRSFIXFLT001,NEWT,2026-05-13,2026-05-13T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-13,Y,Y,2026-05-13T09:30:00Z
TRD-R049-PASS-2-CORR,5493001KJTIIGC8Y1R12703386,IRSFIXFLT001,CORR,2026-05-14,2026-05-13T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-14,Y,Y,2026-05-14T09:30:00Z
TRD-R049-WARN-1-NEWT,5493001KJTIIGC8Y1R12703436,IRSFIXFLT001,NEWT,2026-05-15,2026-05-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-15,Y,Y,2026-05-15T09:30:00Z
TRD-R049-WARN-2-CORR,5493001KJTIIGC8Y1R12703436,IRSFIXFLT001,CORR,2026-05-18,2026-05-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-19,Y,Y,2026-05-18T09:30:00Z
TRD-R049-WARN-3-CORR,5493001KJTIIGC8Y1R12703436,IRSFIXFLT001,CORR,2026-05-18,2026-05-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-19,Y,Y,2026-05-18T09:30:00Z
TRD-R049-WARN-4-CORR,5493001KJTIIGC8Y1R12703436,IRSFIXFLT001,CORR,2026-05-18,2026-05-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-19,Y,Y,2026-05-18T09:30:00Z
TRD-R049-WARN-5-CORR,5493001KJTIIGC8Y1R12703436,IRSFIXFLT001,CORR,2026-05-19,2026-05-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-19,Y,Y,2026-05-19T09:30:00Z
TRD-R050-PASS,5493001KJTIIGC8Y1R12481444,IRSFIXFLT001,NEWT,2026-05-20,2026-05-20T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-20,Y,Y,2026-05-20T09:30:00Z
TRD-R050-WARN,5493001KJTIIGC8Y1R12481445,OTHEXOTIC001,NEWT,2026-05-21,2026-05-21T09:00:00Z,Swap,OT,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1000000,USD,2031-05-21,Y,Y,2026-05-21T09:30:00Z
TRD-BASE-0001,5493001KJTIIGC8Y1R12481446,COMMODSWP001,NEWT,2026-05-22,2026-05-22T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,317500,USD,2031-05-22,Y,Y,2026-05-22T09:30:00Z
TRD-BASE-0002,5493001KJTIIGC8Y1R12481447,CREDITCDS001,NEWT,2026-05-25,2026-05-25T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,350750,EUR,2031-05-26,Y,Y,2026-05-25T09:30:00Z
TRD-BASE-0003,5493001KJTIIGC8Y1R12481448,EQUITYOPT001,NEWT,2026-05-25,2026-05-25T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,384000,GBP,2031-05-26,Y,Y,2026-05-25T09:30:00Z
TRD-BASE-0004,5493001KJTIIGC8Y1R12481449,IRSFIXFLT001,NEWT,2026-05-25,2026-05-25T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,417250,JPY,2031-05-26,Y,Y,2026-05-25T09:30:00Z
TRD-BASE-0005,5493001KJTIIGC8Y1R12481450,FXFWDUSDEUR1,NEWT,2026-05-26,2026-05-26T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,450500,CHF,2031-05-26,Y,Y,2026-05-26T09:30:00Z
TRD-BASE-0006,5493001KJTIIGC8Y1R12481451,COMMODSWP001,NEWT,2026-05-27,2026-05-27T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,483750,USD,2031-05-27,Y,Y,2026-05-27T09:30:00Z
TRD-BASE-0007,5493001KJTIIGC8Y1R12481452,CREDITCDS001,NEWT,2026-05-28,2026-05-28T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,517000,EUR,2031-05-28,Y,Y,2026-05-28T09:30:00Z
TRD-BASE-0008,5493001KJTIIGC8Y1R12481453,EQUITYOPT001,NEWT,2026-05-29,2026-05-29T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,550250,GBP,2031-05-29,Y,Y,2026-05-29T09:30:00Z
TRD-BASE-0009,5493001KJTIIGC8Y1R12481454,IRSFIXFLT001,NEWT,2026-06-01,2026-06-01T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,583500,JPY,2031-06-02,Y,Y,2026-06-01T09:30:00Z
TRD-BASE-0010,5493001KJTIIGC8Y1R12481455,FXFWDUSDEUR1,NEWT,2026-06-01,2026-06-01T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,616750,CHF,2031-06-02,Y,Y,2026-06-01T09:30:00Z
TRD-BASE-0011,5493001KJTIIGC8Y1R12481456,COMMODSWP001,NEWT,2026-06-01,2026-06-01T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,650000,USD,2031-06-02,Y,Y,2026-06-01T09:30:00Z
TRD-BASE-0012,5493001KJTIIGC8Y1R12481457,CREDITCDS001,NEWT,2026-06-02,2026-06-02T09:00:00Z,Swap,CR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,683250,EUR,2031-06-02,Y,Y,2026-06-02T09:30:00Z
TRD-BASE-0013,5493001KJTIIGC8Y1R12481458,EQUITYOPT001,NEWT,2026-06-03,2026-06-03T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,716500,GBP,2031-06-03,Y,Y,2026-06-03T09:30:00Z
TRD-BASE-0014,5493001KJTIIGC8Y1R12481459,IRSFIXFLT001,NEWT,2026-06-04,2026-06-04T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,749750,JPY,2031-06-04,Y,Y,2026-06-04T09:30:00Z
TRD-BASE-0015,5493001KJTIIGC8Y1R12481460,FXFWDUSDEUR1,NEWT,2026-06-05,2026-06-05T09:00:00Z,Swap,CU,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,783000,CHF,2031-06-05,Y,Y,2026-06-05T09:30:00Z
TRD-BASE-0016,5493001KJTIIGC8Y1R12481461,COMMODSWP001,NEWT,2026-06-08,2026-06-08T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,816250,USD,2031-06-09,Y,Y,2026-06-08T09:30:00Z
TRD-BASE-0017,5493001KJTIIGC8Y1R12481462,CREDITCDS001,NEWT,2026-06-08,2026-06-08T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,849500,EUR,2031-06-09,Y,Y,2026-06-08T09:30:00Z
TRD-BASE-0018,5493001KJTIIGC8Y1R12481463,EQUITYOPT001,NEWT,2026-06-08,2026-06-08T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,882750,GBP,2031-06-09,Y,Y,2026-06-08T09:30:00Z
TRD-BASE-0019,5493001KJTIIGC8Y1R12481464,IRSFIXFLT001,NEWT,2026-06-09,2026-06-09T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,916000,JPY,2031-06-09,Y,Y,2026-06-09T09:30:00Z
TRD-BASE-0020,5493001KJTIIGC8Y1R12481465,FXFWDUSDEUR1,NEWT,2026-06-10,2026-06-10T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,949250,CHF,2031-06-10,Y,Y,2026-06-10T09:30:00Z
TRD-BASE-0021,5493001KJTIIGC8Y1R12481466,COMMODSWP001,NEWT,2026-06-11,2026-06-11T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,982500,USD,2031-06-11,Y,Y,2026-06-11T09:30:00Z
TRD-BASE-0022,5493001KJTIIGC8Y1R12481467,CREDITCDS001,NEWT,2026-06-12,2026-06-12T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1015750,EUR,2031-06-12,Y,Y,2026-06-12T09:30:00Z
TRD-BASE-0023,5493001KJTIIGC8Y1R12481468,EQUITYOPT001,NEWT,2026-06-15,2026-06-15T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1049000,GBP,2031-06-16,Y,Y,2026-06-15T09:30:00Z
TRD-BASE-0024,5493001KJTIIGC8Y1R12481469,IRSFIXFLT001,NEWT,2026-06-15,2026-06-15T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1082250,JPY,2031-06-16,Y,Y,2026-06-15T09:30:00Z
TRD-BASE-0025,5493001KJTIIGC8Y1R12481470,FXFWDUSDEUR1,NEWT,2026-06-15,2026-06-15T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1115500,CHF,2031-06-16,Y,Y,2026-06-15T09:30:00Z
TRD-BASE-0026,5493001KJTIIGC8Y1R12481471,COMMODSWP001,NEWT,2026-06-16,2026-06-16T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1148750,USD,2031-06-16,Y,Y,2026-06-16T09:30:00Z
TRD-BASE-0027,5493001KJTIIGC8Y1R12481472,CREDITCDS001,NEWT,2026-06-17,2026-06-17T09:00:00Z,Swap,CR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1182000,EUR,2031-06-17,Y,Y,2026-06-17T09:30:00Z
TRD-BASE-0028,5493001KJTIIGC8Y1R12481473,EQUITYOPT001,NEWT,2026-06-18,2026-06-18T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1215250,GBP,2031-06-18,Y,Y,2026-06-18T09:30:00Z
TRD-BASE-0029,5493001KJTIIGC8Y1R12481474,IRSFIXFLT001,NEWT,2026-06-19,2026-06-19T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1248500,JPY,2031-06-19,Y,Y,2026-06-19T09:30:00Z
TRD-BASE-0030,5493001KJTIIGC8Y1R12481475,FXFWDUSDEUR1,NEWT,2026-06-22,2026-06-22T09:00:00Z,Swap,CU,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1281750,CHF,2031-06-23,Y,Y,2026-06-22T09:30:00Z
TRD-BASE-0031,5493001KJTIIGC8Y1R12481476,COMMODSWP001,NEWT,2026-06-22,2026-06-22T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1315000,USD,2031-06-23,Y,Y,2026-06-22T09:30:00Z
TRD-BASE-0032,5493001KJTIIGC8Y1R12481477,CREDITCDS001,NEWT,2026-06-22,2026-06-22T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1348250,EUR,2031-06-23,Y,Y,2026-06-22T09:30:00Z
TRD-BASE-0033,5493001KJTIIGC8Y1R12481478,EQUITYOPT001,NEWT,2026-06-23,2026-06-23T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1381500,GBP,2031-06-23,Y,Y,2026-06-23T09:30:00Z
TRD-BASE-0034,5493001KJTIIGC8Y1R12481479,IRSFIXFLT001,NEWT,2026-06-24,2026-06-24T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1414750,JPY,2031-06-24,Y,Y,2026-06-24T09:30:00Z
TRD-BASE-0035,5493001KJTIIGC8Y1R12481480,FXFWDUSDEUR1,NEWT,2026-06-25,2026-06-25T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1448000,CHF,2031-06-25,Y,Y,2026-06-25T09:30:00Z
TRD-BASE-0036,5493001KJTIIGC8Y1R12481481,COMMODSWP001,NEWT,2026-06-26,2026-06-26T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1481250,USD,2031-06-26,Y,Y,2026-06-26T09:30:00Z
TRD-BASE-0037,5493001KJTIIGC8Y1R12481482,CREDITCDS001,NEWT,2026-06-29,2026-06-29T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1514500,EUR,2031-06-30,Y,Y,2026-06-29T09:30:00Z
TRD-BASE-0038,5493001KJTIIGC8Y1R12481483,EQUITYOPT001,NEWT,2026-06-29,2026-06-29T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1547750,GBP,2031-06-30,Y,Y,2026-06-29T09:30:00Z
TRD-BASE-0039,5493001KJTIIGC8Y1R12481484,IRSFIXFLT001,NEWT,2026-06-29,2026-06-29T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1581000,JPY,2031-06-30,Y,Y,2026-06-29T09:30:00Z
TRD-BASE-0040,5493001KJTIIGC8Y1R12481485,FXFWDUSDEUR1,NEWT,2026-06-30,2026-06-30T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1614250,CHF,2031-06-30,Y,Y,2026-06-30T09:30:00Z
TRD-BASE-0041,5493001KJTIIGC8Y1R12481486,COMMODSWP001,NEWT,2026-07-01,2026-07-01T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1647500,USD,2031-07-01,Y,Y,2026-07-01T09:30:00Z
TRD-BASE-0042,5493001KJTIIGC8Y1R12481487,CREDITCDS001,NEWT,2026-07-02,2026-07-02T09:00:00Z,Swap,CR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1680750,EUR,2031-07-02,Y,Y,2026-07-02T09:30:00Z
TRD-BASE-0043,5493001KJTIIGC8Y1R12481488,EQUITYOPT001,NEWT,2026-07-03,2026-07-03T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1714000,GBP,2031-07-03,Y,Y,2026-07-03T09:30:00Z
TRD-BASE-0044,5493001KJTIIGC8Y1R12481489,IRSFIXFLT001,NEWT,2026-07-06,2026-07-06T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1747250,JPY,2031-07-07,Y,Y,2026-07-06T09:30:00Z
TRD-BASE-0045,5493001KJTIIGC8Y1R12481490,FXFWDUSDEUR1,NEWT,2026-07-06,2026-07-06T09:00:00Z,Swap,CU,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1780500,CHF,2031-07-07,Y,Y,2026-07-06T09:30:00Z
TRD-BASE-0046,5493001KJTIIGC8Y1R12481491,COMMODSWP001,NEWT,2026-07-06,2026-07-06T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1813750,USD,2031-07-07,Y,Y,2026-07-06T09:30:00Z
TRD-BASE-0047,5493001KJTIIGC8Y1R12481492,CREDITCDS001,NEWT,2026-07-07,2026-07-07T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1847000,EUR,2031-07-07,Y,Y,2026-07-07T09:30:00Z
TRD-BASE-0048,5493001KJTIIGC8Y1R12481493,EQUITYOPT001,NEWT,2026-07-08,2026-07-08T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1880250,GBP,2031-07-08,Y,Y,2026-07-08T09:30:00Z
TRD-BASE-0049,5493001KJTIIGC8Y1R12481494,IRSFIXFLT001,NEWT,2026-07-09,2026-07-09T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1913500,JPY,2031-07-09,Y,Y,2026-07-09T09:30:00Z
TRD-BASE-0050,5493001KJTIIGC8Y1R12481495,FXFWDUSDEUR1,NEWT,2026-07-10,2026-07-10T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,1946750,CHF,2031-07-10,Y,Y,2026-07-10T09:30:00Z
TRD-BASE-0051,5493001KJTIIGC8Y1R12481496,COMMODSWP001,NEWT,2026-07-13,2026-07-13T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,1980000,USD,2031-07-14,Y,Y,2026-07-13T09:30:00Z
TRD-BASE-0052,5493001KJTIIGC8Y1R12481497,CREDITCDS001,NEWT,2026-07-13,2026-07-13T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2013250,EUR,2031-07-14,Y,Y,2026-07-13T09:30:00Z
TRD-BASE-0053,5493001KJTIIGC8Y1R12481498,EQUITYOPT001,NEWT,2026-07-13,2026-07-13T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2046500,GBP,2031-07-14,Y,Y,2026-07-13T09:30:00Z
TRD-BASE-0054,5493001KJTIIGC8Y1R12481499,IRSFIXFLT001,NEWT,2026-07-14,2026-07-14T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2079750,JPY,2031-07-14,Y,Y,2026-07-14T09:30:00Z
TRD-BASE-0055,5493001KJTIIGC8Y1R12481500,FXFWDUSDEUR1,NEWT,2026-07-15,2026-07-15T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2113000,CHF,2031-07-15,Y,Y,2026-07-15T09:30:00Z
TRD-BASE-0056,5493001KJTIIGC8Y1R12481501,COMMODSWP001,NEWT,2026-07-16,2026-07-16T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2146250,USD,2031-07-16,Y,Y,2026-07-16T09:30:00Z
TRD-BASE-0057,5493001KJTIIGC8Y1R12481502,CREDITCDS001,NEWT,2026-07-17,2026-07-17T09:00:00Z,Swap,CR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2179500,EUR,2031-07-17,Y,Y,2026-07-17T09:30:00Z
TRD-BASE-0058,5493001KJTIIGC8Y1R12481503,EQUITYOPT001,NEWT,2026-07-20,2026-07-20T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2212750,GBP,2031-07-21,Y,Y,2026-07-20T09:30:00Z
TRD-BASE-0059,5493001KJTIIGC8Y1R12481504,IRSFIXFLT001,NEWT,2026-07-20,2026-07-20T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2246000,JPY,2031-07-21,Y,Y,2026-07-20T09:30:00Z
TRD-BASE-0060,5493001KJTIIGC8Y1R12481505,FXFWDUSDEUR1,NEWT,2026-07-20,2026-07-20T09:00:00Z,Swap,CU,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2279250,CHF,2031-07-21,Y,Y,2026-07-20T09:30:00Z
TRD-BASE-0061,5493001KJTIIGC8Y1R12481506,COMMODSWP001,NEWT,2026-07-21,2026-07-21T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2312500,USD,2031-07-21,Y,Y,2026-07-21T09:30:00Z
TRD-BASE-0062,5493001KJTIIGC8Y1R12481507,CREDITCDS001,NEWT,2026-07-22,2026-07-22T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2345750,EUR,2031-07-22,Y,Y,2026-07-22T09:30:00Z
TRD-BASE-0063,5493001KJTIIGC8Y1R12481508,EQUITYOPT001,NEWT,2026-07-23,2026-07-23T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2379000,GBP,2031-07-23,Y,Y,2026-07-23T09:30:00Z
TRD-BASE-0064,5493001KJTIIGC8Y1R12481509,IRSFIXFLT001,NEWT,2026-07-24,2026-07-24T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2412250,JPY,2031-07-24,Y,Y,2026-07-24T09:30:00Z
TRD-BASE-0065,5493001KJTIIGC8Y1R12481510,FXFWDUSDEUR1,NEWT,2026-07-27,2026-07-27T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2445500,CHF,2031-07-28,Y,Y,2026-07-27T09:30:00Z
TRD-BASE-0066,5493001KJTIIGC8Y1R12481511,COMMODSWP001,NEWT,2026-07-27,2026-07-27T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2478750,USD,2031-07-28,Y,Y,2026-07-27T09:30:00Z
TRD-BASE-0067,5493001KJTIIGC8Y1R12481512,CREDITCDS001,NEWT,2026-07-27,2026-07-27T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2512000,EUR,2031-07-28,Y,Y,2026-07-27T09:30:00Z
TRD-BASE-0068,5493001KJTIIGC8Y1R12481513,EQUITYOPT001,NEWT,2026-07-28,2026-07-28T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2545250,GBP,2031-07-28,Y,Y,2026-07-28T09:30:00Z
TRD-BASE-0069,5493001KJTIIGC8Y1R12481514,IRSFIXFLT001,NEWT,2026-07-29,2026-07-29T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2578500,JPY,2031-07-29,Y,Y,2026-07-29T09:30:00Z
TRD-BASE-0070,5493001KJTIIGC8Y1R12481515,FXFWDUSDEUR1,NEWT,2026-07-30,2026-07-30T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2611750,CHF,2031-07-30,Y,Y,2026-07-30T09:30:00Z
TRD-BASE-0071,5493001KJTIIGC8Y1R12481516,COMMODSWP001,NEWT,2026-07-31,2026-07-31T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2645000,USD,2031-07-31,Y,Y,2026-07-31T09:30:00Z
TRD-BASE-0072,5493001KJTIIGC8Y1R12481517,CREDITCDS001,NEWT,2026-08-03,2026-08-03T09:00:00Z,Swap,CR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2678250,EUR,2031-08-04,Y,Y,2026-08-03T09:30:00Z
TRD-BASE-0073,5493001KJTIIGC8Y1R12481518,EQUITYOPT001,NEWT,2026-08-03,2026-08-03T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2711500,GBP,2031-08-04,Y,Y,2026-08-03T09:30:00Z
TRD-BASE-0074,5493001KJTIIGC8Y1R12481519,IRSFIXFLT001,NEWT,2026-08-03,2026-08-03T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2744750,JPY,2031-08-04,Y,Y,2026-08-03T09:30:00Z
TRD-BASE-0075,5493001KJTIIGC8Y1R12481520,FXFWDUSDEUR1,NEWT,2026-08-04,2026-08-04T09:00:00Z,Swap,CU,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2778000,CHF,2031-08-04,Y,Y,2026-08-04T09:30:00Z
TRD-BASE-0076,5493001KJTIIGC8Y1R12481521,COMMODSWP001,NEWT,2026-08-05,2026-08-05T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2811250,USD,2031-08-05,Y,Y,2026-08-05T09:30:00Z
TRD-BASE-0077,5493001KJTIIGC8Y1R12481522,CREDITCDS001,NEWT,2026-08-06,2026-08-06T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2844500,EUR,2031-08-06,Y,Y,2026-08-06T09:30:00Z
TRD-BASE-0078,5493001KJTIIGC8Y1R12481523,EQUITYOPT001,NEWT,2026-08-07,2026-08-07T09:00:00Z,Swap,EQ,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2877750,GBP,2031-08-07,Y,Y,2026-08-07T09:30:00Z
TRD-BASE-0079,5493001KJTIIGC8Y1R12481524,IRSFIXFLT001,NEWT,2026-08-10,2026-08-10T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,2911000,JPY,2031-08-11,Y,Y,2026-08-10T09:30:00Z
TRD-BASE-0080,5493001KJTIIGC8Y1R12481525,FXFWDUSDEUR1,NEWT,2026-08-10,2026-08-10T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,2944250,CHF,2031-08-11,Y,Y,2026-08-10T09:30:00Z
TRD-BASE-0081,5493001KJTIIGC8Y1R12481526,COMMODSWP001,NEWT,2026-08-10,2026-08-10T09:00:00Z,Swap,CO,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,2977500,USD,2031-08-11,Y,Y,2026-08-10T09:30:00Z
TRD-BASE-0082,5493001KJTIIGC8Y1R12481527,CREDITCDS001,NEWT,2026-08-11,2026-08-11T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,3010750,EUR,2031-08-11,Y,Y,2026-08-11T09:30:00Z
TRD-BASE-0083,5493001KJTIIGC8Y1R12481528,EQUITYOPT001,NEWT,2026-08-12,2026-08-12T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,3044000,GBP,2031-08-12,Y,Y,2026-08-12T09:30:00Z
TRD-BASE-0084,5493001KJTIIGC8Y1R12481529,IRSFIXFLT001,NEWT,2026-08-13,2026-08-13T09:00:00Z,Swap,IR,724500ABCDEFGH123474,5493001KJTIIGC8Y1R12,3077250,JPY,2031-08-13,Y,Y,2026-08-13T09:30:00Z
TRD-BASE-0085,5493001KJTIIGC8Y1R12481530,FXFWDUSDEUR1,NEWT,2026-08-14,2026-08-14T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,3110500,CHF,2031-08-14,Y,Y,2026-08-14T09:30:00Z
TRD-BASE-0086,5493001KJTIIGC8Y1R12481531,COMMODSWP001,NEWT,2026-08-17,2026-08-17T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,724500ABCDEFGH123474,3143750,USD,2031-08-18,Y,Y,2026-08-17T09:30:00Z
