TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
VAR3-BASE-0041,213800MELBOURNEF481294,CREDITCDS002,NEWT,2027-05-17,2027-05-17T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1344610.0,HKD,2032-05-15,Y,Y,2027-05-17T09:30:00Z
VAR3-BASE-0042,213800MELBOURNEF481297,EQUITYOPT001,NEWT,2027-05-18,2027-05-18T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1149000.0,USD,2032-05-16,Y,Y,2027-05-18T09:30:00Z
VAR3-BASE-0043,213800MELBOURNEF481300,FXFWDGBPUSD1,NEWT,2027-05-19,2027-05-19T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1193255.0,EUR,2032-05-17,Y,Y,2027-05-19T09:30:00Z
VAR3-BASE-0044,213800MELBOURNEF481303,COMMODSWP001,NEWT,2027-05-20,2027-05-20T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1238080.0,GBP,2032-05-18,Y,Y,2027-05-20T09:30:00Z
VAR3-BASE-0045,213800MELBOURNEF481306,IRSFIXFLT002,NEWT,2027-05-24,2027-05-24T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1283475.0,JPY,2032-05-22,Y,Y,2027-05-24T09:30:00Z
VAR3-BASE-0046,213800MELBOURNEF481309,CREDITCDS002,NEWT,2027-05-25,2027-05-25T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1329440.0,CHF,2032-05-23,Y,Y,2027-05-25T09:30:00Z
VAR3-BASE-0047,213800MELBOURNEF481312,EQUITYOPT001,NEWT,2027-05-26,2027-05-26T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1375975.0,SGD,2032-05-24,Y,Y,2027-05-26T09:30:00Z
VAR3-BASE-0048,213800MELBOURNEF481315,FXFWDUSDEUR1,NEWT,2027-05-27,2027-05-27T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1423080.0,HKD,2032-05-25,Y,Y,2027-05-27T09:30:00Z
VAR3-BASE-0049,213800MELBOURNEF481318,COMMODSWP002,NEWT,2027-05-28,2027-05-28T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1215500.0,USD,2032-05-26,Y,Y,2027-05-28T09:30:00Z
VAR3-BASE-0050,213800MELBOURNEF481321,IRSOISUSD001,NEWT,2027-05-31,2027-05-31T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1261750.0,EUR,2032-05-29,Y,Y,2027-05-31T09:30:00Z
VAR3-BASE-0051,213800MELBOURNEF481324,CREDITCDS002,NEWT,2027-06-01,2027-06-01T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1308570.0,GBP,2032-05-30,Y,Y,2027-06-01T09:30:00Z
VAR3-BASE-0052,213800MELBOURNEF481327,EQUITYOPT001,NEWT,2027-06-03,2027-06-03T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1355960.0,JPY,2032-06-01,Y,Y,2027-06-03T09:30:00Z
VAR3-BASE-0053,213800MELBOURNEF481330,FXFWDGBPUSD1,NEWT,2027-06-04,2027-06-04T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1403920.0,CHF,2032-06-02,Y,Y,2027-06-04T09:30:00Z
VAR3-BASE-0054,213800MELBOURNEF481333,COMMODSWP002,NEWT,2027-06-07,2027-06-07T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1452450.0,SGD,2032-06-05,Y,Y,2027-06-07T09:30:00Z
VAR3-BASE-0055,213800MELBOURNEF481336,IRSOISUSD001,NEWT,2027-06-09,2027-06-09T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1501550.0,HKD,2032-06-07,Y,Y,2027-06-09T09:30:00Z
VAR3-BASE-0056,213800MELBOURNEF481339,CREDITCDS002,NEWT,2027-06-10,2027-06-10T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1282000.0,USD,2032-06-08,Y,Y,2027-06-10T09:30:00Z
VAR3-BASE-0057,213800MELBOURNEF481342,EQUITYSWP001,NEWT,2027-06-11,2027-06-11T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1330245.0,EUR,2032-06-09,Y,Y,2027-06-11T09:30:00Z
VAR3-BASE-0058,213800MELBOURNEF481345,FXFWDGBPUSD1,NEWT,2027-06-14,2027-06-14T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1379060.0,GBP,2032-06-12,Y,Y,2027-06-14T09:30:00Z
VAR3-BASE-0059,213800MELBOURNEF481348,COMMODSWP002,NEWT,2027-06-15,2027-06-15T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1428445.0,JPY,2032-06-13,Y,Y,2027-06-15T09:30:00Z
VAR3-BASE-0060,213800MELBOURNEF481351,IRSFIXFLT002,NEWT,2027-06-17,2027-06-17T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1478400.0,CHF,2032-06-15,Y,Y,2027-06-17T09:30:00Z
VAR3-BASE-0061,213800MELBOURNEF481354,CREDITCDS001,NEWT,2027-06-21,2027-06-21T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1528925.0,SGD,2032-06-19,Y,Y,2027-06-21T09:30:00Z
VAR3-BASE-0062,213800MELBOURNEF481357,EQUITYSWP001,NEWT,2027-06-23,2027-06-23T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1580020.0,HKD,2032-06-21,Y,Y,2027-06-23T09:30:00Z
VAR3-BASE-0063,213800MELBOURNEF481360,FXFWDGBPUSD1,NEWT,2027-06-24,2027-06-24T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1348500.0,USD,2032-06-22,Y,Y,2027-06-24T09:30:00Z
VAR3-BASE-0064,213800MELBOURNEF481363,COMMODSWP001,NEWT,2027-06-28,2027-06-28T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1398740.0,EUR,2032-06-26,Y,Y,2027-06-28T09:30:00Z
VAR3-BASE-0065,213800MELBOURNEF481366,IRSFIXFLT001,NEWT,2027-06-29,2027-06-29T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1449550.0,GBP,2032-06-27,Y,Y,2027-06-29T09:30:00Z
VAR3-BASE-0066,213800MELBOURNEF481369,CREDITCDS001,NEWT,2027-07-01,2027-07-01T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1500930.0,JPY,2032-06-29,Y,Y,2027-07-01T09:30:00Z
VAR3-BASE-0067,213800MELBOURNEF481372,EQUITYSWP001,NEWT,2027-07-02,2027-07-02T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1552880.0,CHF,2032-06-30,Y,Y,2027-07-02T09:30:00Z
VAR3-BASE-0068,213800MELBOURNEF481375,FXFWDUSDEUR1,NEWT,2027-07-05,2027-07-05T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1605400.0,SGD,2032-07-03,Y,Y,2027-07-05T09:30:00Z
VAR3-BASE-0069,213800MELBOURNEF481378,COMMODSWP002,NEWT,2027-07-06,2027-07-06T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1658490.0,HKD,2032-07-04,Y,Y,2027-07-06T09:30:00Z
VAR3-BASE-0070,213800MELBOURNEF481381,IRSFIXFLT001,NEWT,2027-07-07,2027-07-07T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1415000.0,USD,2032-07-05,Y,Y,2027-07-07T09:30:00Z
VAR3-BASE-0071,213800MELBOURNEF481384,CREDITCDS001,NEWT,2027-07-08,2027-07-08T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1467235.0,EUR,2032-07-06,Y,Y,2027-07-08T09:30:00Z
VAR3-BASE-0072,213800MELBOURNEF481387,EQUITYOPT001,NEWT,2027-07-09,2027-07-09T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1520040.0,GBP,2032-07-07,Y,Y,2027-07-09T09:30:00Z
VAR3-BASE-0073,213800MELBOURNEF481390,FXFWDGBPUSD1,NEWT,2027-07-12,2027-07-12T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1573415.0,JPY,2032-07-10,Y,Y,2027-07-12T09:30:00Z
VAR3-BASE-0074,213800MELBOURNEF481393,COMMODSWP001,NEWT,2027-07-13,2027-07-13T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1627360.0,CHF,2032-07-11,Y,Y,2027-07-13T09:30:00Z
VAR3-BASE-0075,213800MELBOURNEF481396,IRSOISUSD001,NEWT,2027-07-15,2027-07-15T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1681875.0,SGD,2032-07-13,Y,Y,2027-07-15T09:30:00Z
VAR3-BASE-0076,213800MELBOURNEF481399,CREDITCDS002,NEWT,2027-07-16,2027-07-16T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1736960.0,HKD,2032-07-14,Y,Y,2027-07-16T09:30:00Z
VAR3-BASE-0077,213800MELBOURNEF481402,EQUITYSWP001,NEWT,2027-07-19,2027-07-19T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1481500.0,USD,2032-07-17,Y,Y,2027-07-19T09:30:00Z
VAR3-BASE-0078,213800MELBOURNEF481405,FXFWDUSDEUR1,NEWT,2027-07-21,2027-07-21T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1535730.0,EUR,2032-07-19,Y,Y,2027-07-21T09:30:00Z
VAR3-BASE-0079,213800MELBOURNEF481408,COMMODSWP002,NEWT,2027-07-23,2027-07-23T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1590530.0,GBP,2032-07-21,Y,Y,2027-07-23T09:30:00Z
VAR3-BASE-0080,213800MELBOURNEF481411,IRSOISUSD001,NEWT,2027-07-26,2027-07-26T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1645900.0,JPY,2032-07-24,Y,Y,2027-07-26T09:30:00Z
VAR3-BASE-0081,213800MELBOURNEF481414,CREDITCDS002,NEWT,2027-07-27,2027-07-27T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1701840.0,CHF,2032-07-25,Y,Y,2027-07-27T09:30:00Z
VAR3-BASE-0082,213800MELBOURNEF481417,EQUITYOPT001,NEWT,2027-07-28,2027-07-28T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1758350.0,SGD,2032-07-26,Y,Y,2027-07-28T09:30:00Z
VAR3-BASE-0083,213800MELBOURNEF481420,FXFWDUSDEUR1,NEWT,2027-07-29,2027-07-29T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1815430.0,HKD,2032-07-27,Y,Y,2027-07-29T09:30:00Z
VAR3-BASE-0084,213800MELBOURNEF481423,COMMODSWP002,NEWT,2027-07-30,2027-07-30T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1548000.0,USD,2032-07-28,Y,Y,2027-07-30T09:30:00Z
VAR3-BASE-0085,213800MELBOURNEF481426,IRSFIXFLT002,NEWT,2027-08-02,2027-08-02T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1604225.0,EUR,2032-07-31,Y,Y,2027-08-02T09:30:00Z
VAR3-BASE-0086,213800MELBOURNEF481429,CREDITCDS001,NEWT,2027-08-04,2027-08-04T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1661020.0,GBP,2032-08-02,Y,Y,2027-08-04T09:30:00Z
VAR3-BASE-0087,213800MELBOURNEF481432,EQUITYOPT001,NEWT,2027-08-05,2027-08-05T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1718385.0,JPY,2032-08-03,Y,Y,2027-08-05T09:30:00Z
